vehicle_day_id,Region,Fleet,Vehicle ID,Date,dist,runtime,idling_time,idling_mins,driving_time,SOC,energy,temp,tdiff,over65,ptemp,speed,Efficiency,Heater,elec_heat,region_NC,region_SC,region_RM
1776,SC,SC1 IC,INTL10,11/1/2022,67.74,4.15,1.12,67.2,3.03,47.2,101,66.6,1.6,1,1.6,15.79694477,1.490994981,electric,1,0,1,0
1777,SC,SC1 IC,INTL10,11/2/2022,74.63,3.97,0.62,37.2,3.35,59.6,127.55,65.025,0.025,1,0.025,18.06759976,1.709098218,electric,1,0,1,0
1778,SC,SC1 IC,INTL10,11/3/2022,77.55,3.81,0.74,44.4,3.07,61.2,130.97,64.1375,-0.8625,0,0,23.02040604,1.688845906,electric,1,0,1,0
1779,SC,SC1 IC,INTL10,11/4/2022,71.66,4.45,1.04,62.4,3.41,58.8,125.83,60.75,-4.25,0,0,15.28963598,1.755930784,electric,1,0,1,0
1780,SC,SC1 IC,INTL10,11/7/2022,69.87,4.19,1.11,66.6,3.08,50.4,107.85,65.9625,0.9625,1,0.9625,16.83435201,1.543580936,electric,1,0,1,0
1781,SC,SC1 IC,INTL10,11/9/2022,72.6,4.21,0.75,45,3.46,57.2,122.41,63.68333333,-1.31666667,0,0,21.43660644,1.686088154,electric,1,0,1,0
1782,SC,SC1 IC,INTL10,11/10/2022,100.68,5.78,0.98,58.8,4.8,76.8,164.35,66.2625,1.2625,1,1.2625,20.28737896,1.632399682,electric,1,0,1,0
1783,SC,SC1 IC,INTL10,11/14/2022,67.94,4.03,0.82,49.2,3.21,52,111.29,61.6375,-3.3625,0,0,16.54494409,1.638062997,electric,1,0,1,0
1784,SC,SC1 IC,INTL10,11/15/2022,74.55,4.26,0.62,37.2,3.64,58.4,124.97,62.74166667,-2.25833333,0,0,16.96297264,1.676324614,electric,1,0,1,0
1785,SC,SC1 IC,INTL10,11/16/2022,66.72,3.51,0.64,38.4,2.87,56.8,121.56,68.03333333,3.03333333,1,3.033333333,18.88087238,1.821942446,electric,1,0,1,0
1786,SC,SC1 IC,INTL10,11/17/2022,75.04,4.67,1.01,60.6,3.66,56.8,121.55,63.25,-1.75,0,0,16.00979798,1.619802772,electric,1,0,1,0
1787,SC,SC1 IC,INTL10,11/18/2022,74.27,4.21,0.74,44.4,3.47,57.6,123.27,61.21666667,-3.78333333,0,0,17.0951787,1.659754948,electric,1,0,1,0
1788,SC,SC1 IC,INTL10,11/28/2022,72.64,4.17,0.89,53.4,3.28,54.8,117.27,60.1,-4.9,0,0,17.15300077,1.61439978,electric,1,0,1,0
1789,SC,SC1 IC,INTL10,11/29/2022,74.58,4.3,0.61,36.6,3.69,55.6,118.98,59.6625,-5.3375,0,0,16.85040347,1.59533387,electric,1,0,1,0
1790,SC,SC1 IC,INTL10,11/30/2022,22.89,1.84,0.43,25.8,1.41,15.6,33.38,55.95,-9.05,0,0,11.94750606,1.458278724,electric,1,0,1,0
1791,SC,SC1 IC,INTL10,4/10/2023,60.17,2.09,0.58,34.8,1.51,57.6,123.26,55.63333333,-9.36666667,0,0,21.08632735,2.048529167,electric,1,0,1,0
1792,SC,SC1 IC,INTL10,4/11/2023,114.1,4.26,0.47,28.2,3.79,104.8,224.27,63.6625,-1.3375,0,0,28.66296393,1.965556529,electric,1,0,1,0
1793,SC,SC1 IC,INTL10,4/12/2023,53.69,2.3,0.33,19.8,1.97,48,102.72,62.85,-2.15,0,0,26.54888889,1.913205439,electric,1,0,1,0
1794,SC,SC1 IC,INTL10,4/13/2023,97.4,3.43,0.55,33,2.88,86,184.04,59.41666667,-5.58333333,0,0,28.80304333,1.889527721,electric,1,0,1,0
1795,SC,SC1 IC,INTL10,4/14/2023,109.76,4.25,0.7,42,3.55,99.6,213.14,61.6,-3.4,0,0,23.33447207,1.941873178,electric,1,0,1,0
1796,SC,SC1 IC,INTL10,4/17/2023,132.44,4.37,0.38,22.8,3.99,118.8,254.22,60.27777778,-4.72222222,0,0,28.93215389,1.919510722,electric,1,0,1,0
1797,SC,SC1 IC,INTL10,4/18/2023,59.44,1.91,0.2,12,1.71,51.6,110.43,58.8,-6.2,0,0,28.12537425,1.857839838,electric,1,0,1,0
1798,SC,SC1 IC,INTL10,4/19/2023,59.45,1.96,0.28,16.8,1.68,50.8,108.71,59.625,-5.375,0,0,27.66133721,1.828595458,electric,1,0,1,0
1799,SC,SC1 IC,INTL10,4/21/2023,109.97,3.76,0.44,26.4,3.32,101.6,217.43,76.04166667,11.04166667,1,11.04166667,26.32395553,1.977175593,electric,1,0,1,0
1800,SC,SC1 IC,INTL10,4/24/2023,96.83,3.95,0.45,27,3.5,87.2,186.61,65.725,0.725,1,0.725,23.19185776,1.927191986,electric,1,0,1,0
1801,SC,SC1 IC,INTL10,4/25/2023,52.46,2.24,0.33,19.8,1.91,53.2,113.85,70.35,5.35,1,5.35,23.41964286,2.170224933,electric,1,0,1,0
1802,SC,SC1 IC,INTL10,4/26/2023,49.3,1.96,0.26,15.6,1.7,45.2,96.73,76.8,11.8,1,11.8,29.57896337,1.962068966,electric,1,0,1,0
1803,SC,SC1 IC,INTL10,4/27/2023,98.65,5.4,1.22,73.2,4.18,98.8,211.44,65.495,0.495,1,0.495,13.04860421,2.143335023,electric,1,0,1,0
1804,SC,SC1 IC,INTL10,4/28/2023,100.47,4.99,1.05,63,3.94,100,214,62.88,-2.12,0,0,21.23055819,2.129989051,electric,1,0,1,0
1805,SC,SC1 IC,INTL10,5/1/2023,103.73,4.86,0.95,57,3.91,104.8,224.28,62.17083333,-2.82916667,0,0,25.12178228,2.16215174,electric,1,0,1,0
1806,SC,SC1 IC,INTL10,5/2/2023,103.66,5.04,0.81,48.6,4.23,107.6,230.27,61.70833333,-3.29166667,0,0,21.39546317,2.221396874,electric,1,0,1,0
1807,SC,SC1 IC,INTL10,5/3/2023,105.27,4.91,0.82,49.2,4.09,109.2,233.69,62.75833333,-2.24166667,0,0,25.97369531,2.219910706,electric,1,0,1,0
1808,SC,SC1 IC,INTL10,5/4/2023,48.89,2.97,0.71,42.6,2.26,57.2,122.42,55.95,-9.05,0,0,20.38741682,2.503988546,electric,1,0,1,0
1809,SC,SC1 IC,INTL10,5/5/2023,128.18,5.9,1.04,62.4,4.86,119.6,255.95,64.15277778,-0.84722222,0,0,19.76851798,1.996801373,electric,1,0,1,0
1810,SC,SC1 IC,INTL10,5/8/2023,51.62,2.63,0.6,36,2.03,56,119.84,60.725,-4.275,0,0,23.71224555,2.321580783,electric,1,0,1,0
1811,SC,SC1 IC,INTL10,5/10/2023,47.94,2.64,0.79,47.4,1.85,54,115.56,57.9,-7.1,0,0,17.7854977,2.410513141,electric,1,0,1,0
1812,SC,SC1 IC,INTL10,5/11/2023,49.41,2.67,0.69,41.4,1.98,53.6,114.7,61.15833333,-3.84166667,0,0,20.53618921,2.321392431,electric,1,0,1,0
1813,SC,SC1 IC,INTL10,5/12/2023,54.98,2.36,0.2,12,2.16,51.6,110.42,68.7,3.7,1,3.7,23.29661017,2.008366679,electric,1,0,1,0
1814,SC,SC1 IC,INTL10,5/15/2023,45.51,1.73,0.25,15,1.48,45.6,97.59,72.075,7.075,1,7.075,17.08033932,2.144363876,electric,1,0,1,0
1815,SC,SC1 IC,INTL10,5/16/2023,98.5,4.47,0.67,40.2,3.8,106,226.83,65.75714286,0.75714286,1,0.757142857,23.40592042,2.30284264,electric,1,0,1,0
1816,SC,SC1 IC,INTL10,5/17/2023,47.83,1.74,0.22,13.2,1.52,45.6,97.58,70.35,5.35,1,5.35,31.57582982,2.04014217,electric,1,0,1,0
1817,SC,SC1 IC,INTL10,5/22/2023,52.29,2.4,0.37,22.2,2.03,52,111.27,65.7,0.7,1,0.7,16.3401449,2.127940333,electric,1,0,1,0
1818,SC,SC1 IC,INTL10,5/23/2023,34.98,1.33,0.18,10.8,1.15,32.8,70.19,66,1,1,1,26.30075188,2.006575186,electric,1,0,1,0
1819,SC,SC1 IC,INTL10,5/30/2023,94.5,4.59,0.72,43.2,3.87,94.4,202.01,64.70833333,-0.29166667,0,0,20.4751269,2.137671958,electric,1,0,1,0
1820,SC,SC1 IC,INTL10,5/31/2023,49.03,2.92,0.72,43.2,2.2,52,111.27,61.00833333,-3.99166667,0,0,17.26180515,2.269426882,electric,1,0,1,0
1821,SC,SC1 IC,INTL10,6/2/2023,91.8,4.76,1.03,61.8,3.73,94,201.16,67.12857143,2.12857143,1,2.128571429,19.73764074,2.191285403,electric,1,0,1,0
1822,SC,SC1 IC,INTL10,6/5/2023,88.45,4.39,1.02,61.2,3.37,94,201.16,66.87857143,1.87857143,1,1.878571429,20.47106242,2.274279254,electric,1,0,1,0
1823,SC,SC1 IC,INTL10,6/6/2023,92.7,4.54,1.02,61.2,3.52,102.4,219.14,67.84583333,2.84583333,1,2.845833333,22.26598575,2.363969795,electric,1,0,1,0
1824,SC,SC1 IC,INTL10,6/7/2023,89.54,4.36,0.69,41.4,3.67,85.2,182.32,66.51785714,1.51785714,1,1.517857143,22.5565955,2.036184945,electric,1,0,1,0
1825,SC,SC1 IC,INTL10,6/8/2023,50.45,2.91,0.79,47.4,2.12,46,98.44,64.25833333,-0.74166667,0,0,17.99370054,1.95123885,electric,1,0,1,0
1826,SC,SC1 IC,INTL10,6/12/2023,34.66,1.8,0.24,14.4,1.56,26,55.64,71.1625,6.1625,1,6.1625,15.41878297,1.605308713,electric,1,0,1,0
1827,SC,SC1 IC,INTL10,6/13/2023,70.2,4.19,0.72,43.2,3.47,56.8,121.55,66.84166667,1.84166667,1,1.841666667,15.16841231,1.731481481,electric,1,0,1,0
1828,SC,SC1 IC,INTL10,6/14/2023,98.54,4.02,0.43,25.8,3.59,79.6,170.34,64.90416667,-0.09583333,0,0,23.51066429,1.728638117,electric,1,0,1,0
1829,SC,SC1 IC,INTL10,6/29/2023,24.26,1.41,0.26,15.6,1.15,22,47.08,77.3,12.3,1,12.3,17.20567376,1.940643034,electric,1,0,1,0
1830,SC,SC1 IC,INTL10,8/15/2023,25.78,1.26,0.3,18,0.96,18.8,40.23,75.2125,10.2125,1,10.2125,18.49384058,1.560512025,electric,1,0,1,0
1831,SC,SC1 IC,INTL10,8/17/2023,13.87,0.93,0.25,15,0.68,9.6,20.54,81.65,16.65,1,16.65,14.92473118,1.480894016,electric,1,0,1,0
1832,SC,SC1 IC,INTL10,8/18/2023,43.59,2.04,0.19,11.4,1.85,32.4,69.34,74.53333333,9.53333333,1,9.533333333,18.60864545,1.590731819,electric,1,0,1,0
1833,SC,SC1 IC,INTL10,8/24/2023,13.79,1.18,0.43,25.8,0.75,10,21.4,75.225,10.225,1,10.225,7.923106061,1.551849166,electric,1,0,1,0
1834,SC,SC1 IC,INTL10,8/30/2023,32.07,2.2,0.73,43.8,1.47,28.4,60.78,77.575,12.575,1,12.575,17.63107988,1.895229186,electric,1,0,1,0
1835,SC,SC1 IC,INTL10,8/31/2023,35.24,2.74,0.69,41.4,2.05,52.4,112.13,82.275,17.275,1,17.275,7.361695474,3.181895573,electric,1,0,1,0
1836,SC,SC1 IC,INTL10,9/7/2023,87.88,4,0.33,19.8,3.67,66,141.24,77.22083333,12.22083333,1,12.22083333,22.96189906,1.607191625,electric,1,0,1,0
1837,SC,SC1 IC,INTL10,9/11/2023,47.25,2.41,0.36,21.6,2.05,33.2,71.05,76.58,11.58,1,11.58,14.96190476,1.503703704,electric,1,0,1,0
1838,SC,SC1 IC,INTL10,9/12/2023,77.34,4.68,0.73,43.8,3.95,60.4,129.25,78.83888889,13.83888889,1,13.83888889,16.69075553,1.671192139,electric,1,0,1,0
1839,SC,SC1 IC,INTL10,9/13/2023,35.04,1.32,0.26,15.6,1.06,29.6,63.34,78.1,13.1,1,13.1,26.54545455,1.807648402,electric,1,0,1,0
1840,SC,SC1 IC,INTL10,9/14/2023,77.21,3.47,0.44,26.4,3.03,60.4,129.26,74.9,9.9,1,9.9,18.77152908,1.674135475,electric,1,0,1,0
1841,SC,SC1 IC,INTL10,9/15/2023,92.53,4.66,0.66,39.6,4,73.2,156.64,74.18444444,9.18444444,1,9.184444444,18.88201368,1.692856371,electric,1,0,1,0
1842,SC,SC1 IC,INTL10,9/19/2023,94.01,4.29,0.53,31.8,3.76,76,162.64,72.371875,7.371875,1,7.371875,18.01582341,1.73002872,electric,1,0,1,0
1843,SC,SC1 IC,INTL10,9/20/2023,91.5,3.85,0.64,38.4,3.21,72.4,154.92,71.70925926,6.70925926,1,6.709259259,26.36000165,1.693114754,electric,1,0,1,0
1844,SC,SC1 IC,INTL10,9/21/2023,92.84,4.04,0.41,24.6,3.63,73.6,157.49,72.875,7.875,1,7.875,18.84737144,1.696359328,electric,1,0,1,0
1845,SC,SC1 IC,INTL10,9/22/2023,97.33,4.34,0.39,23.4,3.95,72,154.07,67.64583333,2.64583333,1,2.645833333,17.61039327,1.58296517,electric,1,0,1,0
1846,SC,SC1 IC,INTL10,9/26/2023,94.58,4.39,0.68,40.8,3.71,78.4,167.79,74.25555556,9.25555556,1,9.255555556,18.5669171,1.774053711,electric,1,0,1,0
1847,SC,SC1 IC,INTL10,9/27/2023,69.82,3.5,0.46,27.6,3.04,54.8,117.28,74.21125,9.21125,1,9.21125,17.56776924,1.679747923,electric,1,0,1,0
1848,SC,SC1 IC,INTL10,9/28/2023,94.43,4.36,0.72,43.2,3.64,76.8,164.35,72.81145833,7.81145833,1,7.811458333,16.4225003,1.740442656,electric,1,0,1,0
1849,SC,SC1 IC,INTL10,9/29/2023,92.72,4.18,0.72,43.2,3.46,71.6,153.22,70.725,5.725,1,5.725,21.93551993,1.652502157,electric,1,0,1,0
1850,SC,SC1 IC,INTL10,10/2/2023,26.49,1.64,0.27,16.2,1.37,18.4,39.38,70.975,5.975,1,5.975,9.240972222,1.486598716,electric,1,0,1,0
1851,SC,SC1 IC,INTL10,10/3/2023,97.65,4.6,0.67,40.2,3.93,75.6,161.77,72.73928571,7.73928571,1,7.739285714,19.15459715,1.656630824,electric,1,0,1,0
1852,SC,SC1 IC,INTL10,10/4/2023,92.35,3.95,0.61,36.6,3.34,70,149.8,73.77777778,8.77777778,1,8.777777778,21.34558626,1.622089875,electric,1,0,1,0
1853,SC,SC1 IC,INTL10,10/5/2023,94.02,4.25,0.62,37.2,3.63,76,162.64,77.63958333,12.63958333,1,12.63958333,20.40174331,1.729844714,electric,1,0,1,0
1854,SC,SC1 IC,INTL10,10/11/2023,92.05,4.04,0.42,25.2,3.62,68,145.52,70.19375,5.19375,1,5.19375,23.75566586,1.580879957,electric,1,0,1,0
1855,SC,SC1 IC,INTL10,10/12/2023,92.29,3.91,0.36,21.6,3.55,72,154.08,70.15,5.15,1,5.15,19.9650262,1.669519991,electric,1,0,1,0
1856,SC,SC1 IC,INTL10,10/13/2023,53.5,2.35,0.34,20.4,2.01,42.4,90.73,63.92142857,-1.07857143,0,0,18.66761475,1.69588785,electric,1,0,1,0
1857,SC,SC1 IC,INTL10,10/18/2023,7.57,0.8,0.3,18,0.5,4.4,9.42,68.55,3.55,1,3.55,5.368055556,1.244385733,electric,1,0,1,0
1858,SC,SC1 IC,INTL10,10/19/2023,95.91,4.4,0.61,36.6,3.79,74,158.36,72.94821429,7.94821429,1,7.948214286,21.36814215,1.651131269,electric,1,0,1,0
1859,SC,SC1 IC,INTL10,10/20/2023,97.62,4.05,0.43,25.8,3.62,72,154.08,75.96666667,10.96666667,1,10.96666667,19.36417395,1.578365089,electric,1,0,1,0
1860,SC,SC1 IC,INTL10,10/24/2023,96.03,4.23,0.46,27.6,3.77,76,162.64,67.90625,2.90625,1,2.90625,17.40863554,1.693637405,electric,1,0,1,0
1861,SC,SC1 IC,INTL10,10/26/2023,93.6,3.79,0.37,22.2,3.42,76.4,163.47,68.42083333,3.42083333,1,3.420833333,20.70690236,1.746474359,electric,1,0,1,0
1862,SC,SC1 IC,INTL10,10/27/2023,93.52,4.04,0.7,42,3.34,76.8,164.35,66.95,1.95,1,1.95,20.43066033,1.757378101,electric,1,0,1,0
1863,SC,SC1 IC,INTL10,10/30/2023,78.43,3.85,0.8,48,3.05,65.2,139.54,64.04464286,-0.95535714,0,0,16.74074174,1.779166135,electric,1,0,1,0
1864,SC,SC1 IC,INTL10,10/31/2023,82.32,4.37,0.56,33.6,3.81,67.6,144.66,70.63222222,5.63222222,1,5.632222222,15.48916946,1.75728863,electric,1,0,1,0
1865,SC,SC1 IC,INTL10,11/1/2023,22.3,0.91,0.16,9.6,0.75,17.2,36.81,84.55,19.55,1,19.55,18.30533266,1.650672646,electric,1,0,1,0
1866,SC,SC1 IC,INTL10,11/3/2023,90.1,4.37,0.72,43.2,3.65,77.2,165.2,70.18888889,5.18888889,1,5.188888889,18.56371162,1.833518313,electric,1,0,1,0
1867,SC,SC1 IC,INTL10,11/6/2023,89.35,4.22,0.73,43.8,3.49,76,162.63,67.4375,2.4375,1,2.4375,20.6171372,1.820145495,electric,1,0,1,0
1868,SC,SC1 IC,INTL10,11/7/2023,91.58,4.44,0.67,40.2,3.77,73.6,157.49,68.946875,3.946875,1,3.946875,19.74615077,1.719698624,electric,1,0,1,0
1869,SC,SC1 IC,INTL10,11/8/2023,41.59,1.72,0.18,10.8,1.54,33.6,71.9,56.81,-8.19,0,0,19.87438767,1.728780957,electric,1,0,1,0
1870,SC,SC1 IC,INTL10,11/9/2023,45.15,1.77,0.13,7.8,1.64,37.2,79.6,77.11666667,12.11666667,1,12.11666667,27.64177552,1.763012182,electric,1,0,1,0
1871,SC,SC1 IC,INTL10,11/14/2023,82.16,4.16,0.61,36.6,3.55,67.2,143.8,68.04404762,3.04404762,1,3.044047619,21.49219064,1.750243427,electric,1,0,1,0
1872,SC,SC1 IC,INTL10,11/16/2023,75.08,3.46,0.37,22.2,3.09,59.6,127.55,69.44479167,4.44479167,1,4.444791667,17.17757184,1.698854555,electric,1,0,1,0
1873,SC,SC1 IC,INTL10,11/17/2023,70.55,2.98,0.39,23.4,2.59,52.4,112.13,67.88472222,2.88472222,1,2.884722222,19.03011194,1.589369242,electric,1,0,1,0
1874,SC,SC1 IC,INTL10,11/27/2023,94.94,4.46,0.58,34.8,3.88,76.4,163.49,64.02777778,-0.97222222,0,0,18.83758734,1.722034969,electric,1,0,1,0
1875,SC,SC1 IC,INTL10,11/28/2023,94.9,4.61,0.63,37.8,3.98,73.2,156.64,64.14166667,-0.85833333,0,0,18.51461603,1.650579557,electric,1,0,1,0
1876,SC,SC1 IC,INTL10,11/29/2023,32.54,1.45,0.3,18,1.15,24.4,52.22,65.4,0.4,1,0.4,23.32222222,1.6047941,electric,1,0,1,0
1877,SC,SC1 IC,INTL10,11/30/2023,116.22,5.23,0.59,35.4,4.64,89.6,191.74,62.55933333,-2.44066667,0,0,21.09831685,1.649802099,electric,1,0,1,0
1878,SC,SC2 BB,BLBR01,10/12/2022,16.32229086,0.422222222,0.004166667,0.25000002,0.418055556,21.14681206,32.77755869,NA,#VALUE!,1,#VALUE!,39.01906025,2.008146955,electric,1,0,1,0
1879,SC,SC2 BB,BLBR01,11/9/2022,32.87470292,0.234509259,0.203888889,12.23333334,0.03062037,33.72408961,52.2723389,NA,#VALUE!,1,#VALUE!,24.06303063,1.590047491,electric,1,0,1,0
1880,SC,SC2 BB,BLBR01,11/10/2022,32.67568651,0.26475,0.238055556,14.28333336,0.026694444,35.76517963,55.43602843,NA,#VALUE!,1,#VALUE!,18.43388788,1.69655283,electric,1,0,1,0
1881,SC,SC2 BB,BLBR01,11/14/2022,51.33667272,0.422300926,0.384444444,23.06666664,0.037856481,57.23411537,88.71287882,NA,#VALUE!,1,#VALUE!,22.79063041,1.728060549,electric,1,0,1,0
1882,SC,SC2 BB,BLBR01,1/4/2023,45.39651654,0.276,0.254444444,15.26666664,0.021555556,45.10576647,69.91393803,NA,#VALUE!,1,#VALUE!,19.93402635,1.540072749,electric,1,0,1,0
1883,SC,SC2 BB,BLBR01,2/3/2023,31.22376418,0.318962963,0.296388889,17.78333334,0.022574074,26.84009104,41.60214112,NA,#VALUE!,1,#VALUE!,10.05355433,1.332387116,electric,1,0,1,0
1884,SC,SC2 BB,BLBR01,4/3/2023,66.9146202,0.407958333,0.351388889,21.08333334,0.056569444,74.80037003,115.9405735,NA,#VALUE!,1,#VALUE!,17.21835331,1.7326643,electric,1,0,1,0
1885,SC,SC2 BB,BLBR01,4/5/2023,25.73718761,0.343287037,0.319166667,19.15000002,0.02412037,27.2526647,42.24163028,NA,#VALUE!,1,#VALUE!,17.2451955,1.641268305,electric,1,0,1,0
1886,SC,SC2 BB,BLBR01,4/6/2023,40.795474,0.285810185,0.247777778,14.86666668,0.038032407,45.63384868,70.73246545,NA,#VALUE!,1,#VALUE!,16.46683897,1.733831196,electric,1,0,1,0
1887,SC,SC2 BB,BLBR01,4/7/2023,63.14746535,0.424333333,0.375555556,22.53333336,0.048777778,74.00334831,114.7051899,NA,#VALUE!,1,#VALUE!,19.41418719,1.816465463,electric,1,0,1,0
1888,SC,SC2 BB,BLBR01,4/10/2023,12.20462285,0.073412037,0.061944444,3.71666664,0.011467593,16.2989193,25.26332492,NA,#VALUE!,1,#VALUE!,17.57917812,2.069979977,electric,1,0,1,0
1889,SC,SC2 BB,BLBR01,4/11/2023,34.60385706,0.139685185,0.106388889,6.38333334,0.033296296,38.3484712,59.44013035,NA,#VALUE!,1,#VALUE!,17.01949374,1.717731357,electric,1,0,1,0
1890,SC,SC2 BB,BLBR01,4/12/2023,49.60955118,0.293180556,0.242777778,14.56666668,0.050402778,65.08891029,100.887811,NA,#VALUE!,1,#VALUE!,14.5560611,2.033636841,electric,1,0,1,0
1891,SC,SC2 BB,BLBR01,4/18/2023,53.50683827,0.448925926,0.403888889,24.23333334,0.045037037,60.58419893,93.90550834,NA,#VALUE!,1,#VALUE!,16.5912249,1.755018823,electric,1,0,1,0
1892,SC,SC2 BB,BLBR01,4/19/2023,50.32769132,0.293851852,0.253333333,15.19999998,0.040518519,56.87397198,88.15465657,NA,#VALUE!,1,#VALUE!,16.85499743,1.751613362,electric,1,0,1,0
1893,SC,SC2 BB,BLBR01,4/27/2023,34.11247164,0.340708333,0.312222222,18.73333332,0.028486111,35.91855113,55.67375425,NA,#VALUE!,1,#VALUE!,19.60897298,1.632064508,electric,1,0,1,0
1894,SC,SC2 BB,BLBR01,5/3/2023,53.03751401,0.423212963,0.372222222,22.33333332,0.050990741,59.52316746,92.26090956,NA,#VALUE!,1,#VALUE!,13.30345916,1.739540612,electric,1,0,1,0
1895,SC,SC2 BB,BLBR01,5/4/2023,67.54716723,0.299976852,0.241944444,14.51666664,0.058032407,66.93766085,103.7533743,NA,#VALUE!,1,#VALUE!,19.37378534,1.536013701,electric,1,0,1,0
1896,SC,SC2 BB,BLBR01,5/5/2023,24.95503075,0.287699074,0.270833333,16.24999998,0.016865741,31.90920624,49.45926968,NA,#VALUE!,1,#VALUE!,28.23271965,1.981935834,electric,1,0,1,0
1897,SC,SC2 BB,BLBR01,5/8/2023,12.19084282,0.121564815,0.108611111,6.51666666,0.012953704,18.31690276,28.39119928,NA,#VALUE!,1,#VALUE!,15.36947214,2.328895525,electric,1,0,1,0
1898,SC,SC2 BB,BLBR01,5/9/2023,48.0298455,0.247481481,0.209444444,12.56666664,0.038037037,51.90700481,80.45585745,NA,#VALUE!,1,#VALUE!,17.55661967,1.675122137,electric,1,0,1,0
1899,SC,SC2 BB,BLBR01,5/10/2023,24.41355986,0.196185185,0.172222222,10.33333332,0.023962963,26.10372757,40.46077773,NA,#VALUE!,1,#VALUE!,17.02429016,1.657307577,electric,1,0,1,0
1900,SC,SC2 BB,BLBR01,5/11/2023,66.3754696,0.392611111,0.335833333,20.14999998,0.056777778,70.78952431,109.7237627,NA,#VALUE!,1,#VALUE!,18.19885337,1.653077008,electric,1,0,1,0
1901,SC,SC2 BB,BLBR01,5/12/2023,71.68805989,0.573138889,0.506944444,30.41666664,0.066194444,81.17549975,125.8220246,NA,#VALUE!,1,#VALUE!,16.61969278,1.755132233,electric,1,0,1,0
1902,SC,SC2 BB,BLBR01,5/15/2023,71.64976134,0.285925926,0.228333333,13.69999998,0.057592593,87.27643405,135.2784728,NA,#VALUE!,1,#VALUE!,21.45420197,1.888051966,electric,1,0,1,0
1903,SC,SC2 BB,BLBR01,5/16/2023,66.20931646,0.508287037,0.442222222,26.53333332,0.066064815,68.64454019,106.3990373,NA,#VALUE!,1,#VALUE!,14.19541296,1.607010055,electric,1,0,1,0
1904,SC,SC2 BB,BLBR01,5/22/2023,44.64390002,0.48637037,0.442777778,26.56666668,0.043592593,46.53889033,72.13528001,NA,#VALUE!,1,#VALUE!,15.51646234,1.615792526,electric,1,0,1,0
1905,SC,SC2 BB,BLBR01,5/24/2023,32.49475555,0.06950463,0.037777778,2.26666668,0.031726852,35.43119911,54.91835863,NA,#VALUE!,1,#VALUE!,17.39746044,1.690068372,electric,1,0,1,0
1906,SC,SC2 BB,BLBR01,5/30/2023,45.20260504,0.43537037,0.390833333,23.44999998,0.044537037,57.60166295,89.28257757,NA,#VALUE!,1,#VALUE!,12.41211523,1.975164429,electric,1,0,1,0
1907,SC,SC2 BB,BLBR01,5/31/2023,47.06717679,0.157791667,0.113888889,6.83333334,0.043902778,50.07967785,77.62350067,NA,#VALUE!,1,#VALUE!,16.92959128,1.649206644,electric,1,0,1,0
1908,SC,SC2 BB,BLBR01,6/1/2023,53.19662479,0.27337963,0.221944444,13.31666664,0.051435185,59.65951726,92.47225175,NA,#VALUE!,1,#VALUE!,15.95124832,1.738310506,electric,1,0,1,0
1909,SC,SC2 BB,BLBR01,6/2/2023,61.98266285,0.365722222,0.310833333,18.64999998,0.054888889,70.68850111,109.5671767,NA,#VALUE!,1,#VALUE!,14.7754812,1.767706834,electric,1,0,1,0
1910,SC,SC2 BB,BLBR01,6/5/2023,45.59665255,0.382069444,0.333888889,20.03333334,0.048180556,49.13117307,76.15331826,NA,#VALUE!,1,#VALUE!,14.76319795,1.670151514,electric,1,0,1,0
1911,SC,SC2 BB,BLBR01,6/6/2023,28.27052649,0.265092593,0.235833333,14.14999998,0.029259259,31.08860749,48.18734161,NA,#VALUE!,1,#VALUE!,13.66798179,1.704508108,electric,1,0,1,0
1912,SC,SC2 BB,BLBR01,6/12/2023,73.54071701,0.460953704,0.402222222,24.13333332,0.058731481,82.98365835,128.6246704,NA,#VALUE!,1,#VALUE!,22.84063429,1.749026603,electric,1,0,1,0
1913,SC,SC2 BB,BLBR01,6/14/2023,57.68516455,0.20137037,0.151944444,9.11666664,0.049425926,57.28201614,88.78712501,NA,#VALUE!,1,#VALUE!,19.9389251,1.539167405,electric,1,0,1,0
1914,SC,SC2 BB,BLBR01,7/15/2023,29.10372302,0.183782407,0.144722222,8.68333332,0.039060185,36.36234072,56.36162812,NA,#VALUE!,1,#VALUE!,12.76547048,1.936577945,electric,1,0,1,0
1915,SC,SC2 BB,BLBR01,8/17/2023,29.59981827,0.499949074,0.480833333,28.84999998,0.019115741,25.9746796,40.26075338,NA,#VALUE!,1,#VALUE!,18.90513774,1.360168938,electric,1,0,1,0
1916,SC,SC2 BB,BLBR01,8/21/2023,26.74988146,0.431037037,0.415,24.9,0.016037037,19.69973423,30.53458806,NA,#VALUE!,1,#VALUE!,19.31586817,1.141484986,electric,1,0,1,0
1917,SC,SC2 BB,BLBR01,8/22/2023,51.08852933,0.415453704,0.376944444,22.61666664,0.038509259,53.0644833,82.24994911,NA,#VALUE!,1,#VALUE!,19.31732073,1.609949439,electric,1,0,1,0
1918,SC,SC2 BB,BLBR01,8/23/2023,51.07499184,0.27649537,0.231388889,13.88333334,0.045106481,55.17436618,85.52026758,NA,#VALUE!,1,#VALUE!,16.18217177,1.674405898,electric,1,0,1,0
