id,Fleet,Vehicle ID,Date,Energy Consumption Rate,Total Distance,Total Run Time,Idling Time,Driving Time,Initial SOC,Final SOC,SOC Used,Min SOC,Max SOC,Total Energy Consumption,Average Ambient Temperature,Average Speed,Initial Odometer,Final Odometer,Percent Idling Time,Average Driving Speed,Fleet_full,Region,Fleet ID,Model Year,Initial Service Year,Data Collection Start,Data Collection End,Model Name,Manufacturer,Weight Class,Curb Weight,Capital Cost,Nominal Range,Nominal Efficiency,Peak Power,Peak Torque,Towing Capacity,Battery Chemistry,Rated Energy,Fuel Fired Heater?,Max Charge Rate,Charge Connector,Total Fleet Size,% Electrified,State,Census Region,Body Style,Sector,Vocation,Vehicle Platform,Fleet Type,Data Collection Method,Heater Type,vehicle_name
2153,RM,EV146,3/3/23,1.76314352,74.2662849,4.358479444,1.812988056,2.545491389,14.555,71.4275,94.3,14.555,100,130.942119,33.62,17.03949413,12572.60101,12646.71195,0.415968018,29.1756182,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2154,RM,EV146,3/6/23,1.658176187,74.23521634,4.272180278,1.686719167,2.585461111,100,77.92,87.7825,50.6475,100,123.095068,29.48,17.3764241,12646.7803,12720.95338,0.394814605,28.71256351,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2157,RM,EV146,3/9/23,1.544282064,74.44026883,4.0866575,1.494354167,2.592303333,100,83.11,81.0225,27.0775,100,114.956772,34.34,18.21544106,12867.62184,12942.02483,0.365666603,28.715879,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2158,RM,EV146,3/10/23,1.517889727,74.24143005,4.157411389,1.6002275,2.557183889,100,84.415,78.3325,53.2425,100,112.690304,39.56,17.85760972,12942.02483,13016.27247,0.384909587,29.03249562,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2160,RM,EV146,3/14/23,1.458020365,74.08608725,4.345842778,1.813983611,2.531859167,100,87.0125,74.545,54.5425,100,108.019024,45.32,17.04757651,13090.48904,13164.58134,0.417406635,29.26153564,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2161,RM,EV146,3/15/23,1.393322663,74.24143005,4.398978889,1.799013333,2.599965556,100,84.35,68.37,62.335,100,103.442267,48.92,16.87696893,13164.58134,13238.82899,0.408961575,28.55477446,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2164,RM,EV146,3/20/23,1.493656671,74.19172035,4.386040278,1.834866389,2.551173889,100,84.415,77.245,54.455,100,110.816958,38.12,16.91542158,13387.29942,13461.49736,0.418342348,29.08140471,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2165,RM,EV146,3/21/23,1.49914786,71.25884833,4.3229525,1.799412222,2.523540278,100,66.575,72.775,57.1375,100,106.82755,39.38,16.48383792,13461.49736,13532.76242,0.416246124,28.23765048,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2167,RM,EV146,3/23/23,1.647044852,74.14201066,4.154529167,1.610289722,2.544239444,72.725,76.62,86.6625,13.8225,100,122.115217,34.16,17.84606815,13624.44574,13698.50076,0.387598608,29.14112932,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2168,RM,EV146,3/24/23,1.473120872,74.2165752,4.038848056,1.489820278,2.549027778,100,63.6325,84.1875,40.2575,100,109.329986,35.42,18.37567895,13698.54425,13772.72354,0.368872574,29.11564003,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2170,RM,EV146,4/3/23,1.487162126,72.40217132,4.3181725,1.840573889,2.477598611,100,66.2325,77.2475,31.3175,100,107.673767,39.38,16.7668548,13782.01926,13854.42764,0.426239084,29.22272034,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2173,RM,EV146,4/6/23,1.531490681,72.35867534,4.242318889,1.625788611,2.616530278,100,54.545,83.2625,50.6475,100,110.816637,33.62,17.05639704,14001.67397,14074.02022,0.383231118,27.65443838,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2174,RM,EV146,4/7/23,1.840885014,30.85729341,2.2210125,0.971226667,1.249785833,70.835,100,40.6425,52.0175,100,56.804729,44.6,13.89334522,14074.20663,14104.88373,0.43729005,24.69006497,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2175,RM,EV146,5/4/23,1.104430052,72.01692118,4.288283889,1.579586111,2.708697778,95.9975,32.465,66.1875,24.63,95.9975,79.537652,53.78,16.7938791,14105.87171,14177.89484,0.36834924,26.58728551,RM,RM,Fleet35,2021,2021,44697,2023-06-22T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,380000,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Large,2,CO,Rocky Mountain,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(VIR) Viriciti,Electric,School Bus
2190,GL,EV170,10/28/20,0.951170252,94,3.666666667,0.716666667,2.95,98,99.2,87.2,62,100,89.41000366,45.02001173,25.63636364,NA,NA,0.195454545,31.86440678,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2191,GL,EV170,10/29/20,0.892222241,99,4.1,0.8,3.3,99.2,99.2,77.2,63.2,99.2,88.33000183,47.20701173,24.14634146,NA,NA,0.195121951,30,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2192,GL,EV170,10/30/20,0.946067381,89,3.983333333,0.95,3.033333333,98,99.2,78.4,64,100,84.19999695,40.289,22.34309623,NA,NA,0.238493724,29.34065934,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2193,GL,EV170,11/2/20,1.045777808,90,3.65,0.983333333,2.666666667,100,99.2,78.8,60.8,100,94.12000275,42.71003016,24.65753425,NA,NA,0.269406393,33.75,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2194,GL,EV170,11/3/20,0.971910112,89,4,1.116666667,2.883333333,99.2,99.2,71.6,60.8,99.2,86.5,51.041,22.25,NA,NA,0.279166667,30.86705202,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2195,GL,EV170,11/4/20,0.880106419,94,4.216666667,1.25,2.966666667,100,100,67.6,63.2,100,82.73000336,54.2187588,22.29249012,NA,NA,0.296442688,31.68539326,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2196,GL,EV170,11/5/20,0.920909101,88,4.05,1.233333333,2.816666667,100,99.2,62.4,66,100,81.04000092,57.78630582,21.72839506,NA,NA,0.304526749,31.24260355,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2197,GL,EV170,11/6/20,0.901294125,85,4.116666667,1.466666667,2.65,100,100,60.4,67.2,100,76.61000061,56.94542857,20.64777328,NA,NA,0.356275304,32.0754717,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2198,GL,EV170,11/9/20,0.882222239,90,4.133333333,1.333333333,2.8,100,100,70.8,67.2,100,79.40000153,66.37485714,21.77419355,NA,NA,0.322580645,32.14285714,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2199,GL,EV170,11/10/20,0.92127658,94,3.8,0.8,3,100,99.2,66.4,63.2,100,86.59999847,62.28114286,24.73684211,NA,NA,0.210526316,31.33333333,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2200,GL,EV170,11/11/20,0.952068987,87,3.783333333,1.15,2.633333333,100,68.8,73.6,63.2,100,82.83000183,40.1488672,22.99559471,NA,NA,0.303964758,33.03797468,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2201,GL,EV170,11/13/20,0.864761897,21,0.983333333,0.433333333,0.55,68,99.2,17.6,60,99.2,18.15999985,40.658,21.3559322,NA,NA,0.440677966,38.18181818,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2219,GL,EV170,12/14/20,1.036477262,88,4.1,1.45,2.65,100,99.2,76,62,100,91.20999908,30.89,21.46341463,NA,NA,0.353658537,33.20754717,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2220,GL,EV170,12/15/20,0.991136378,88,4.216666667,1.416666667,2.8,100,99.2,80,63.2,100,87.22000122,29.672,20.86956522,NA,NA,0.335968379,31.42857143,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2221,GL,EV170,12/16/20,0.999069746,86,4.216666667,1.5,2.716666667,100,99.2,78.4,63.2,100,85.91999817,31.568,20.39525692,NA,NA,0.355731225,31.65644172,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2222,GL,EV170,12/17/20,0.962359568,89,3.866666667,1,2.866666667,100,99.2,66.4,63.2,100,85.65000153,31.775,23.01724138,NA,NA,0.25862069,31.04651163,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2224,GL,EV170,1/4/21,1.064222209,90,4.366666667,1.383333333,2.983333333,100,99.2,77.2,60.8,100,95.77999878,30.67315291,20.61068702,NA,NA,0.316793893,30.16759777,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2225,GL,EV170,1/5/21,0.989000024,90,4.066666667,1.2,2.866666667,100,98,78.8,62,100,89.01000214,32.92057143,22.13114754,NA,NA,0.295081967,31.39534884,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2226,GL,EV170,1/6/21,0.923218387,87,4.2,1.45,2.75,99.2,98,70.4,64.8,100,80.31999969,32.74702346,20.71428571,NA,NA,0.345238095,31.63636364,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2227,GL,EV170,1/7/21,0.928791172,91,3.95,1,2.95,99.2,98,72.8,63.2,100,84.51999664,31.00742857,23.03797468,NA,NA,0.253164557,30.84745763,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2228,GL,EV170,1/8/21,0.986091965,87,4.233333333,1.416666667,2.816666667,99.2,99.2,73.2,62,100,85.79000092,29.8715,20.5511811,NA,NA,0.334645669,30.88757396,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2229,GL,EV170,1/11/21,1.009540251,87,3.916666667,1.116666667,2.8,100,99.2,77.6,62,100,87.83000183,29.663,22.21276596,NA,NA,0.285106383,31.07142857,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2230,GL,EV170,1/12/21,0.979670346,91,3.866666667,0.983333333,2.883333333,100,99.2,75.2,62,100,89.15000153,32.054,23.53448276,NA,NA,0.254310345,31.56069364,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2231,GL,EV170,1/13/21,0.966043996,91,3.8,0.916666667,2.883333333,100,98,73.2,62,100,87.91000366,34.20503519,23.94736842,NA,NA,0.24122807,31.56069364,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2232,GL,EV170,1/14/21,0.912087912,91,4.166666667,1.183333333,2.983333333,99.2,98,71.2,64.8,100,83,35.678,21.84,NA,NA,0.284,30.5027933,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2233,GL,EV170,1/15/21,0.925222185,90,4.283333333,1.333333333,2.95,98,98,71.2,64,100,83.26999664,35.327,21.01167315,NA,NA,0.311284047,30.50847458,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2234,GL,EV170,1/18/21,0.94366667,90,3.983333333,1.183333333,2.8,100,99.2,69.6,64,100,84.93000031,32.36,22.59414226,NA,NA,0.29707113,32.14285714,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2235,GL,EV170,1/19/21,0.945555539,90,4.316666667,1.516666667,2.8,100,99.2,72,63.2,100,85.09999847,28.80371429,20.84942085,NA,NA,0.351351351,32.14285714,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2239,GL,EV170,2/1/21,0.93788893,90,4.15,1.183333333,2.966666667,100,99.2,74,62,100,84.41000366,28.83201173,21.68674699,NA,NA,0.285140562,30.33707865,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2240,GL,EV170,2/2/21,0.935111152,90,4.283333333,1.383333333,2.9,98,99.2,75.6,62,99.2,84.16000366,29.282,21.01167315,NA,NA,0.322957198,31.03448276,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2242,GL,EV170,2/4/21,0.995744665,94,4.233333333,1.283333333,2.95,99.2,99.2,83.2,60.8,100,93.59999847,31.658,22.20472441,NA,NA,0.303149606,31.86440678,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2248,GL,EV170,3/2/21,0.966413083,92,3.833333333,0.883333333,2.95,100,99.2,75.2,60.8,100,88.91000366,29.399,24,NA,NA,0.230434783,31.18644068,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2249,GL,EV170,3/3/21,0.924457872,83,4.433333333,1.85,2.583333333,100,99.2,59.6,68,100,76.73000336,35.033,18.72180451,NA,NA,0.417293233,32.12903226,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2250,GL,EV170,3/4/21,0.959888882,90,3.966666667,1.15,2.816666667,98,99.2,78.8,62,100,86.38999939,29.678,22.68907563,NA,NA,0.289915966,31.95266272,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
2251,GL,EV170,3/5/21,0.912183915,87,4.2,1.466666667,2.733333333,100,99.2,75.6,64,100,79.36000061,31.325,20.71428571,NA,NA,0.349206349,31.82926829,GL,GL,Fleet31,2019,2021,44112,2022-06-29T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,TRUE,50,NA,Large,21,MI,Midwest,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Fuel-fired,School Bus
